,person_id,full_name,given_name,last_name,gender,graduate_degree,mfa_degree,role,prize_institution,prize_name,prize_year,prize_genre,prize_type,prize_amount,elite_1,elite_2,elite_3,award
2694,1269.0,Kate Moses,Kate,Moses,female,0,no mfa,winner,Lannan Foundation,Lannan Fellowship,2012.0,prose,career,50000.0,,,,1.0
2695,1281.0,Kathleen Finneran,Kathleen,Finneran,female,0,no mfa,winner,Whiting Foundation,Whiting Award,2001.0,no genre,career,50000.0,,,,1.0
2696,1293.0,Kay Boyle,Kay,Boyle,female,0,no mfa,winner,Lannan Foundation,Lannan Lifetime Achievement Award,1989.0,no genre,career,150000.0,,,,1.0
2697,1303.0,Kelly Stuart,Kelly,Stuart,female,0,no mfa,winner,Whiting Foundation,Whiting Award,2000.0,no genre,career,50000.0,,,,1.0
2698,1306.0,Kennedy Fraser,Kennedy,Fraser,female,0,no mfa,winner,Whiting Foundation,Whiting Award,1994.0,no genre,career,50000.0,,,,1.0
2699,1323.0,Killarney Clary,Killarney,Clary,female,0,no mfa,winner,Lannan Foundation,Lannan Award,1992.0,poetry,career,150000.0,,,,1.0
2700,1328.0,Kirsten Bakis,Kirsten,Bakis,female,0,no mfa,winner,Whiting Foundation,Whiting Award,2004.0,no genre,career,50000.0,,,,1.0
2701,1367.0,Le Thi Diem Thuy,Le Thi Diem,Thuy,female,0,no mfa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2008.0,no genre,career,50000.0,,,,1.0
2702,1372.0,Lee Smith,Lee,Smith,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1999.0,no genre,career,10000.0,,,,1.0
2703,1380.0,Leopoldine Core,Leopoldine,Core,female,0,no mfa,winner,Whiting Foundation,Whiting Award,2015.0,no genre,career,50000.0,,,,1.0
2704,1387.0,Leslie Marmon Silko,Leslie Marmon,Silko,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2011.0,no genre,career,10000.0,,,,1.0
2705,1387.0,Leslie Marmon Silko,Leslie Marmon,Silko,female,0,no mfa,winner,American Academy of Arts and Letters,Christopher Lightfoot Walker Award,2020.0,no genre,career,100000.0,,,,1.0
2706,1387.0,Leslie Marmon Silko,Leslie Marmon,Silko,female,0,no mfa,winner,Lannan Foundation,Lannan Award,2000.0,prose,career,150000.0,,,,1.0
2707,1387.0,Leslie Marmon Silko,Leslie Marmon,Silko,female,0,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,1981.0,no genre,career,500000.0,,,,1.0
2708,1399.0,Linda Bierds,Linda,Bierds,female,0,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,1998.0,no genre,career,500000.0,,,,1.0
2709,1409.0,Lisa Halliday,Lisa,Halliday,female,0,no mfa,winner,Whiting Foundation,Whiting Award,2017.0,no genre,career,50000.0,,,,1.0
2710,1420.0,Lore Segal,Lore,Segal,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1986.0,no genre,career,10000.0,,,,1.0
2711,1421.0,Lorna Goodison,Lorna,Goodison,female,0,no mfa,winner,Yale University,Windham Campbell Prize,2018.0,poetry,career,165000.0,,,,1.0
2712,1434.0,Louise Bogan,Louise,Bogan,female,0,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,1959.0,poetry,career,25000.0,,,,1.0
2713,1434.0,Louise Bogan,Louise,Bogan,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1951.0,no genre,career,10000.0,,,,1.0
2714,1434.0,Louise Bogan,Louise,Bogan,female,0,no mfa,winner,Yale University,Bollingen Prize for Poetry,1954.0,poetry,career,10000.0,,,,1.0
2715,1434.0,Louise Bogan,Louise,Bogan,female,0,no mfa,winner,Library of Congress,Poet Laureate,1946.0,poetry,career,35000.0,,,,1.0
2716,1434.0,Louise Bogan,Louise,Bogan,female,0,no mfa,winner,Library of Congress,Poet Laureate,1945.0,poetry,career,35000.0,,,,1.0
2717,1437.0,Louise Gluck,Louise,Gluck,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1981.0,no genre,career,10000.0,,,,1.0
2718,1437.0,Louise Gluck,Louise,Gluck,female,0,no mfa,winner,Yale University,Bollingen Prize for Poetry,2001.0,poetry,career,10000.0,,,,1.0
2719,1437.0,Louise Gluck,Louise,Gluck,female,0,no mfa,winner,Lannan Foundation,Lannan Award,1999.0,poetry,career,150000.0,,,,1.0
2720,1437.0,Louise Gluck,Louise,Gluck,female,0,no mfa,winner,Library of Congress,Poet Laureate,2004.0,poetry,career,35000.0,,,,1.0
2721,1437.0,Louise Gluck,Louise,Gluck,female,0,no mfa,winner,Library of Congress,Poet Laureate,2003.0,poetry,career,35000.0,,,,1.0
2722,1437.0,Louise Gluck,Louise,Gluck,female,0,no mfa,winner,Library of Congress,Rebekah Johnson Bobbitt National Prize For Poetry,1992.0,poetry,career,10000.0,,,,1.0
2723,1437.0,Louise Gluck,Louise,Gluck,female,0,no mfa,winner,Academy of American Poets,Wallace Stevens Award,2008.0,poetry,career,100000.0,,,,1.0
2724,1438.0,Louise Townsend Nicholl,Louise Townsend,Nicholl,female,0,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,1954.0,poetry,career,25000.0,,,,1.0
2725,1445.0,Lucille Clifton,Lucille,Clifton,female,0,no mfa,winner,Lannan Foundation,Lannan Award,1996.0,poetry,career,150000.0,,,,1.0
2726,1445.0,Lucille Clifton,Lucille,Clifton,female,0,no mfa,winner,Poetry Foundation,Ruth Lilly Poetry Prize,2007.0,poetry,career,100000.0,,,,1.0
2727,1472.0,Maeve Brennan,Maeve,Brennan,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1973.0,no genre,career,10000.0,,,,1.0
2728,1490.0,Margaret Drabble,Margaret,Drabble,female,0,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,1973.0,no genre,career,10000.0,,,,1.0
2729,1502.0,Mariairene Fornes,Mariairene,Fornes,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1985.0,no genre,career,10000.0,,,,1.0
2730,1504.0,Marianne Moore,Marianne,Moore,female,0,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,1965.0,poetry,career,25000.0,,,,1.0
2731,1504.0,Marianne Moore,Marianne,Moore,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1946.0,no genre,career,10000.0,,,,1.0
2732,1504.0,Marianne Moore,Marianne,Moore,female,0,no mfa,winner,Yale University,Bollingen Prize for Poetry,1951.0,poetry,career,10000.0,,,,1.0
2733,1505.0,Marianne Wiggins,Marianne,Wiggins,female,0,no mfa,winner,Whiting Foundation,Whiting Award,1989.0,no genre,career,50000.0,,,,1.0
2734,1511.0,Marilyn Hacker,Marilyn,Hacker,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2004.0,no genre,career,10000.0,,,,1.0
2735,1514.0,Marina Carr,Marina,Carr,female,0,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,2001.0,no genre,career,10000.0,,,,1.0
2736,1558.0,Mary Gaitskill,Mary,Gaitskill,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2018.0,no genre,career,10000.0,,,,1.0
2737,1560.0,Mary Hood,Mary,Hood,female,0,no mfa,winner,Whiting Foundation,Whiting Award,1994.0,no genre,career,50000.0,,,,1.0
2738,1566.0,Mary McCarthy,Mary,McCarthy,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1957.0,no genre,career,10000.0,,,,1.0
2739,1572.0,Mary Ruefle,Mary,Ruefle,female,0,no mfa,winner,American Academy of Arts and Letters,Arthur Rense Prize,2020.0,poetry,career,20000.0,,,,1.0
2740,1572.0,Mary Ruefle,Mary,Ruefle,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1998.0,no genre,career,10000.0,,,,1.0
2741,1572.0,Mary Ruefle,Mary,Ruefle,female,0,no mfa,winner,Whiting Foundation,Whiting Award,1995.0,no genre,career,50000.0,,,,1.0
2742,1579.0,Marym Colum,Marym,Colum,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1941.0,no genre,career,10000.0,,,,1.0
2743,1591.0,Maureen Howard,Maureen,Howard,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1997.0,no genre,career,10000.0,,,,1.0
2744,1603.0,Maxinehong Kingston,Maxinehong,Kingston,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1990.0,no genre,career,10000.0,,,,1.0
2745,1606.0,May Swenson,May,Swenson,female,0,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,1979.0,poetry,career,25000.0,,,,1.0
2746,1606.0,May Swenson,May,Swenson,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1960.0,no genre,career,10000.0,,,,1.0
2747,1606.0,May Swenson,May,Swenson,female,0,no mfa,winner,Yale University,Bollingen Prize for Poetry,1981.0,poetry,career,10000.0,,,,1.0
2748,1606.0,May Swenson,May,Swenson,female,0,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,1987.0,no genre,career,500000.0,,,,1.0
2749,1666.0,Molly Gloss,Molly,Gloss,female,0,no mfa,winner,Whiting Foundation,Whiting Award,1996.0,no genre,career,50000.0,,,,1.0
2750,1697.0,Naomi Shihab Nye,Naomi Shihab,Nye,female,0,no mfa,winner,Lannan Foundation,Lannan Fellowship,2002.0,poetry,career,50000.0,,,,1.0
2751,1729.0,Nikky Finney,Nikky,Finney,female,1,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,2020.0,poetry,career,25000.0,,,,1.0
2752,1731.0,Nina Marie Martínez,Nina Marie,Martínez,female,0,no mfa,winner,Whiting Foundation,Whiting Award,2006.0,no genre,career,50000.0,,,,1.0
2753,1746.0,Octavia Butler,Octavia,Butler,female,0,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,1995.0,no genre,career,500000.0,,,,1.0
2754,1808.0,Pauline Kael,Pauline,Kael,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1970.0,no genre,career,10000.0,,,,1.0
2755,1810.0,Penelope Gilliatt,Penelope,Gilliatt,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1972.0,no genre,career,10000.0,,,,1.0
2756,1851.0,Priscilla Robertson,Priscilla,Robertson,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1956.0,no genre,career,10000.0,,,,1.0
2757,1935.0,Rikki Ducornet,Rikki,Ducornet,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2008.0,no genre,career,10000.0,,,,1.0
2758,1935.0,Rikki Ducornet,Rikki,Ducornet,female,0,no mfa,winner,Lannan Foundation,Lannan Award,2004.0,prose,career,150000.0,,,,1.0
2759,1935.0,Rikki Ducornet,Rikki,Ducornet,female,0,no mfa,winner,Lannan Foundation,Lannan Award,1993.0,prose,career,150000.0,,,,1.0
2760,2034.0,Ruth Prawer Jhabala,Ruth Prawer,Jhabvala,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1992.0,no genre,career,10000.0,,,,1.0
2761,2034.0,Ruth Prawer Jhabala,Ruth Prawer,Jhabala,female,0,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,1984.0,no genre,career,500000.0,,,,1.0
2762,2058.0,Sandra McPherson,Sandra,McPherson,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1987.0,no genre,career,10000.0,,,,1.0
2763,2098.0,Shelby Hearon,Shelby,Hearon,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1990.0,no genre,career,10000.0,,,,1.0
2764,2106.0,Shirley Hazzard,Shirley,Hazzard,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1966.0,no genre,career,10000.0,,,,1.0
2765,2116.0,Sonia Sanchez,Sonia,Sanchez,female,0,no mfa,winner,Academy of American Poets,Wallace Stevens Award,2018.0,poetry,career,100000.0,,,,1.0
2766,2122.0,Stacy Schiff,Stacy,Schiff,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2006.0,no genre,career,10000.0,,,,1.0
2767,2164.0,Sumita Chakraborty,Sumita,Chakraborty,female,0,no mfa,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2017.0,poetry,career,25800.0,,,,1.0
2768,2167.0,Susan Howe,Susan,Howe,female,0,no mfa,winner,Yale University,Bollingen Prize for Poetry,2011.0,poetry,career,10000.0,,,,1.0
2769,2183.0,Suzan-Lori Parks,Suzan-Lori,Parks,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2011.0,no genre,career,10000.0,,,,1.0
2770,2183.0,Suzan-Lori Parks,Suzan-Lori,Parks,female,0,no mfa,winner,Whiting Foundation,Whiting Award,1992.0,no genre,career,50000.0,,,,1.0
2771,2210.0,Tessa Hadley,Tessa,Hadley,female,0,no mfa,winner,Yale University,Windham Campbell Prize,2016.0,prose,career,165000.0,,,,1.0
